System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
19:16:25.418, 2220.760, 0.024, 0.024, 0.018, 0.000, 972, 649, 0, 32, 34, 36, 30, 9.562, 10.133, 8.995, 6.000
19:16:26.475, 2221.818, 0.068, 0.056, 0.042, 0.012, 1031, 895, 25, 32, 34, 36, 30, 9.977, 12.646, 7.294, 5.000
19:16:27.395, 2222.737, 0.218, 0.186, 0.086, 0.032, 1028, 1335, 71, 33, 34, 36, 30, 13.038, 16.981, 9.115, 12.000
19:16:28.455, 2223.797, 0.234, 0.178, 0.134, 0.056, 1460, 792, 128, 33, 34, 36, 30, 16.409, 23.515, 9.286, 15.000
19:16:29.405, 2224.747, 0.084, 0.080, 0.034, 0.004, 1001, 737, 15, 33, 34, 36, 30, 10.789, 13.684, 7.895, 8.000
19:16:30.465, 2225.808, 0.046, 0.038, 0.026, 0.008, 1106, 642, 10, 33, 34, 36, 30, 10.107, 12.827, 7.381, 4.000
19:16:31.397, 2226.739, 0.028, 0.026, 0.022, 0.002, 975, 655, 3, 32, 34, 35, 30, 9.618, 11.873, 7.368, 8.000
19:16:32.456, 2227.798, 0.130, 0.116, 0.054, 0.014, 1026, 948, 34, 32, 34, 35, 30, 10.167, 13.095, 7.212, 4.000
19:16:33.418, 2228.761, 0.032, 0.030, 0.024, 0.002, 972, 654, 5, 32, 34, 35, 30, 9.269, 11.024, 7.532, 0.000
19:16:34.480, 2229.823, 0.024, 0.024, 0.020, 0.000, 972, 660, 0, 32, 34, 35, 30, 8.598, 10.353, 6.840, 1.000
19:16:35.415, 2230.757, 0.086, 0.086, 0.034, 0.000, 993, 733, 4, 32, 34, 37, 30, 11.436, 13.867, 9.019, 0.000
19:16:36.429, 2231.771, 2.820, 2.810, 0.122, 0.010, 1176, 1980, 18, 32, 34, 37, 30, 14.150, 12.322, 15.990, 1.000
19:16:37.371, 2232.713, 4.136, 4.136, 0.246, 0.000, 975, 3203, 0, 32, 34, 37, 30, 24.054, 11.892, 36.216, 0.000
19:16:38.424, 2233.766, 0.074, 0.062, 0.042, 0.012, 1070, 928, 18, 32, 34, 37, 30, 10.922, 11.679, 10.169, 3.000
19:16:39.483, 2234.826, 0.022, 0.022, 0.016, 0.000, 972, 644, 5, 32, 34, 35, 30, 8.363, 9.906, 6.824, 0.000
19:16:40.416, 2235.758, 0.034, 0.034, 0.022, 0.000, 1002, 640, 0, 32, 34, 35, 30, 9.812, 12.332, 7.278, 0.000
19:16:41.475, 2236.817, 0.028, 0.028, 0.022, 0.000, 978, 644, 0, 32, 34, 35, 30, 9.401, 12.000, 6.808, 0.000
19:16:42.418, 2237.761, 0.068, 0.064, 0.040, 0.004, 1003, 935, 21, 32, 34, 35, 30, 10.147, 12.533, 7.754, 1.000
19:16:43.464, 2238.806, 0.024, 0.024, 0.018, 0.000, 972, 699, 0, 32, 34, 36, 30, 10.727, 13.842, 7.619, 15.000
19:16:44.393, 2239.736, 0.038, 0.032, 0.030, 0.006, 972, 658, 12, 32, 34, 36, 30, 10.290, 12.401, 8.179, 1.000
19:16:45.429, 2240.772, 0.580, 0.572, 0.166, 0.008, 1039, 1057, 13, 32, 34, 36, 30, 10.482, 10.361, 10.602, 1.000
19:16:46.411, 2241.754, 0.054, 0.054, 0.050, 0.000, 980, 755, 0, 32, 34, 36, 30, 13.237, 17.060, 9.424, 10.000
19:16:47.470, 2242.813, 0.108, 0.104, 0.032, 0.004, 1001, 869, 13, 32, 33, 35, 30, 10.956, 15.116, 6.776, 1.000
19:16:48.390, 2243.733, 0.110, 0.100, 0.040, 0.010, 1022, 928, 16, 32, 33, 35, 30, 10.066, 11.968, 8.179, 1.000
19:16:49.431, 2244.773, 0.024, 0.024, 0.020, 0.000, 972, 641, 0, 32, 33, 35, 30, 8.323, 9.268, 7.371, 5.000
19:16:50.408, 2245.750, 0.074, 0.068, 0.042, 0.006, 1015, 1289, 19, 32, 33, 35, 30, 10.737, 13.472, 8.010, 4.000
19:16:51.469, 2246.812, 0.112, 0.102, 0.034, 0.010, 998, 964, 15, 33, 33, 34, 30, 8.844, 10.613, 7.075, 1.000
19:16:52.388, 2247.731, 0.094, 0.082, 0.042, 0.012, 1000, 1034, 30, 33, 33, 34, 30, 11.842, 15.748, 7.916, 7.000
